participant.id_in_session,participant.code,participant.label,participant._index_in_pages,participant.payoff,participant.inactive_excluded,participant.inactive_excluded_reason,participant.group_dropped,participant.part1_payoff_eligible,participant.group_outcome,participant.part1_group_id,session.code,bargaining_tdl_intro.1.player.time_welcome,bargaining_tdl_intro.1.player.time_instructions_part1,bargaining_tdl_intro.1.player.time_control_questions,bargaining_tdl_main.1.player.id_in_group,bargaining_tdl_main.1.player.payoff,bargaining_tdl_main.1.player.player_color,bargaining_tdl_main.1.player.treatment,bargaining_tdl_main.1.player.part1_calculated_payoff,bargaining_tdl_main.1.player.signal_left,bargaining_tdl_main.1.player.signal_right,bargaining_tdl_main.1.player.first_intention_selected,bargaining_tdl_main.1.player.guess_left_confidence,bargaining_tdl_main.1.player.guess_right_confidence,bargaining_tdl_main.1.player.time_welcome,bargaining_tdl_main.1.player.time_chat,bargaining_tdl_main.1.player.time_signals,bargaining_tdl_main.1.player.decision_choice,bargaining_tdl_main.1.player.decision_option_1,bargaining_tdl_main.1.player.decision_option_2,bargaining_tdl_main.1.player.decision_option_3,bargaining_tdl_main.1.player.received_signal_left,bargaining_tdl_main.1.player.received_signal_right,bargaining_tdl_main.1.player.id_player_on_the_left,bargaining_tdl_main.1.player.id_player_on_the_right,bargaining_tdl_main.1.player.id_player_visualized_on_the_left,bargaining_tdl_main.1.player.id_player_visualized_on_the_right,bargaining_tdl_main.1.player.time_decision,bargaining_tdl_main.1.player.time_post_decision_confidence,bargaining_tdl_main.1.player.chat_interrupted,bargaining_tdl_main.1.player.part1_payoff_eligible,bargaining_tdl_main.1.player.decision_inactive,bargaining_tdl_main.1.player.signal_inactive,bargaining_tdl_main.1.player.received_signal_left_inactive,bargaining_tdl_main.1.player.received_signal_right_inactive,bargaining_tdl_main.1.player.guess_left_choice,bargaining_tdl_main.1.player.guess_right_choice,bargaining_tdl_main.1.group.id_in_subsession,bargaining_tdl_main.1.group.grp_coordinate,bargaining_tdl_main.1.group.group_outcome,bargaining_tdl_main.1.group.chat_left_p1,bargaining_tdl_main.1.group.chat_left_p2,bargaining_tdl_main.1.group.chat_left_p3,bargaining_tdl_main.1.group.group_dropped,bargaining_tdl_survey.1.player.gender,bargaining_tdl_survey.1.player.birth_year,bargaining_tdl_survey.1.player.field_of_study,bargaining_tdl_survey.1.player.university_years,bargaining_tdl_survey.1.player.main_situation,bargaining_tdl_survey.1.player.job_type,bargaining_tdl_survey.1.player.sd3_mach_01,bargaining_tdl_survey.1.player.sd3_mach_02,bargaining_tdl_survey.1.player.sd3_mach_03,bargaining_tdl_survey.1.player.sd3_mach_04,bargaining_tdl_survey.1.player.sd3_mach_05,bargaining_tdl_survey.1.player.sd3_mach_06,bargaining_tdl_survey.1.player.sd3_mach_07,bargaining_tdl_survey.1.player.sd3_mach_08,bargaining_tdl_survey.1.player.sd3_mach_09,bargaining_tdl_survey.1.player.sd3_narc_01,bargaining_tdl_survey.1.player.sd3_narc_02,bargaining_tdl_survey.1.player.sd3_narc_03,bargaining_tdl_survey.1.player.sd3_narc_04,bargaining_tdl_survey.1.player.sd3_narc_05,bargaining_tdl_survey.1.player.sd3_narc_06,bargaining_tdl_survey.1.player.sd3_narc_07,bargaining_tdl_survey.1.player.sd3_narc_08,bargaining_tdl_survey.1.player.sd3_narc_09,bargaining_tdl_survey.1.player.sd3_psych_01,bargaining_tdl_survey.1.player.sd3_psych_02,bargaining_tdl_survey.1.player.sd3_psych_03,bargaining_tdl_survey.1.player.sd3_psych_04,bargaining_tdl_survey.1.player.sd3_psych_05,bargaining_tdl_survey.1.player.sd3_psych_06,bargaining_tdl_survey.1.player.sd3_psych_07,bargaining_tdl_survey.1.player.sd3_psych_08,bargaining_tdl_survey.1.player.sd3_psych_09,bargaining_tdl_survey.1.player.willingness_future,bargaining_tdl_survey.1.player.willingness_risk,bargaining_tdl_survey.1.player.reciprocity_positive,bargaining_tdl_survey.1.player.reciprocity_negative,bargaining_tdl_survey.1.player.willingness_donate,bargaining_tdl_survey.1.player.trust_general,bargaining_tdl_survey.1.player.beauty_contest_guess,bargaining_tdl_survey.1.player.instructions_clarity,bargaining_tdl_survey.1.player.general_comment,bargaining_tdl_survey.1.player.time_survey_questions,bargaining_tdl_survey.1.player.time_survey_sd3_mach,bargaining_tdl_survey.1.player.time_survey_sd3_narc,bargaining_tdl_survey.1.player.time_survey_sd3_psych,bargaining_tdl_survey.1.player.time_survey_page4,bargaining_tdl_survey.1.player.time_survey_page10,bargaining_tdl_survey.1.player.time_survey_feedback,focal_player_id,focal_player_color,decision_target_id,decision_target_color,guess_left_target_id,guess_left_target_color,guess_right_target_id,guess_right_target_color,signal_left_target_id,signal_left_target_color,signal_right_target_id,signal_right_target_color,received_signal_left_target_id,received_signal_left_target_color,received_signal_right_target_id,received_signal_right_target_color,chat_side,partner_id,partner_color,chat_group_key,chat_status,chat_channel,chat_message_count,chat_message_count_focal_sent,chat_message_count_partner_sent,chat_first_timestamp,chat_last_timestamp,chat_transcript
20,r6p524m0,6941cdb9197f38560754f881,28,0.0,,,0,1,mutual_12,208,e3cj2oap,4.92,59.47,35.03,3,0.0,Purple,public,0.0,support_none,support_none,left,1,1,4.92,244.46,8.38,NoOne,NoOne,Right,Left,split_other,split_other,69iu3nlk,q6jzskin,q6jzskin,69iu3nlk,92.55,12.72,1,1,0,0,0,0,Left,Right,4,1,mutual_12,1,1,1,0,1,1957,6,0,sick_disabled,not_employed,5,1,1,1,1,1,5,1,5,1,5,1,1,1,4,1,5,1,1,5,1,1,5,1,1,1,1,10,0,10,0,10,0,1.8,5,"This was very easy for me to decide what to do. I chose to tell each of the other participants to choose each other, and I thought that since I could leave the chat early, I could leave the study early and move on with my day, but I had to wait for them to finish chatting. It was cool that one other participant also had the same idea as me, but I was insistent and also made it seem final so that they would not have to think so much about me. Life is hard right now, and I am financially struggling, but even so, it did not seem right at all to take money from the other two participants. ",26.36,33.98,22.42,21.93,30.18,50.26,125.23,3,Purple,NoOne,NoOne,1,Yellow,2,Orange,NoOne,NoOne,NoOne,NoOne,1,Yellow,2,Orange,left,2,Orange,e3cj2oap|208,matched,16-bargaining_tdl_main-208_2_3,9,5,4,1787668795.1713302,1787668999.4264762,"[{""timestamp"":""1787668795.1713302"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""r6p524m0"",""body"":""Hello"",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668823.0490255"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""69iu3nlk"",""body"":""Hello, I suppose one of us doesn't receive a bonus. That is slightly unfair, but part of the study, eh?"",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668848.3771522"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""r6p524m0"",""body"":""yes this seems unfair. I am unsure of who to support"",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668885.3561902"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""r6p524m0"",""body"":""maybe you and yellow should support each other"",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668905.3228402"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""69iu3nlk"",""body"":""Are you willing to give up on your $3.00 bonus?"",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668933.0620742"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""69iu3nlk"",""body"":""We have 7 minutes to chat."",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668938.6272228"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""r6p524m0"",""body"":""yes. a bonus is a bonus and i am okay with the base pay. i would not feel right getting a bonus at the expense of others"",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668968.378718"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""69iu3nlk"",""body"":""I understand. You seem kind."",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""},{""timestamp"":""1787668999.4264762"",""from_id"":3,""from_color"":""Purple"",""to_id"":2,""to_color"":""Orange"",""nickname"":""RightPartner"",""participant_code"":""r6p524m0"",""body"":""yeah its cool. just pay it forward or whatever. have a good day"",""channel"":""16-bargaining_tdl_main-208_2_3"",""parse_status"":""ok""}]"
20,r6p524m0,6941cdb9197f38560754f881,28,0.0,,,0,1,mutual_12,208,e3cj2oap,4.92,59.47,35.03,3,0.0,Purple,public,0.0,support_none,support_none,left,1,1,4.92,244.46,8.38,NoOne,NoOne,Right,Left,split_other,split_other,69iu3nlk,q6jzskin,q6jzskin,69iu3nlk,92.55,12.72,1,1,0,0,0,0,Left,Right,4,1,mutual_12,1,1,1,0,1,1957,6,0,sick_disabled,not_employed,5,1,1,1,1,1,5,1,5,1,5,1,1,1,4,1,5,1,1,5,1,1,5,1,1,1,1,10,0,10,0,10,0,1.8,5,"This was very easy for me to decide what to do. I chose to tell each of the other participants to choose each other, and I thought that since I could leave the chat early, I could leave the study early and move on with my day, but I had to wait for them to finish chatting. It was cool that one other participant also had the same idea as me, but I was insistent and also made it seem final so that they would not have to think so much about me. Life is hard right now, and I am financially struggling, but even so, it did not seem right at all to take money from the other two participants. ",26.36,33.98,22.42,21.93,30.18,50.26,125.23,3,Purple,NoOne,NoOne,1,Yellow,2,Orange,NoOne,NoOne,NoOne,NoOne,1,Yellow,2,Orange,right,1,Yellow,e3cj2oap|208,matched,16-bargaining_tdl_main-208_1_3,13,7,6,1787668791.4172127,1787668985.009147,"[{""timestamp"":""1787668791.4172127"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""r6p524m0"",""body"":""Hello"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668801.5463529"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""q6jzskin"",""body"":""hello hah"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668805.7413726"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""q6jzskin"",""body"":""haha*"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668817.4895043"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""q6jzskin"",""body"":""Is orange responding to you"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668838.4571157"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""r6p524m0"",""body"":""Yes only just now but it took a few seconds"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668847.2915509"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""q6jzskin"",""body"":""Same here."",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668869.925906"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""r6p524m0"",""body"":""it seems unfair to me that two people can earn money but one person gets left out"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668893.7059405"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""r6p524m0"",""body"":""you and orange should support each other"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668900.2290792"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""r6p524m0"",""body"":""i dont feel right taking any money from anyone"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668901.5096064"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""q6jzskin"",""body"":""So what I am thinking is that you guys should just pick eachother so that you both get the bonus. Better for someone to get it then for all three of us not get it"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668947.470114"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""q6jzskin"",""body"":""and i do not mind"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668956.4263258"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""r6p524m0"",""body"":""i agree that it is better for someone to get it, but i would not feel right taking the money if someone is left out"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""},{""timestamp"":""1787668985.009147"",""from_id"":3,""from_color"":""Purple"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""LeftPartner"",""participant_code"":""r6p524m0"",""body"":""i will leave the chat now. please take my bonus and have a good day. maybe pay it forward or whatever"",""channel"":""16-bargaining_tdl_main-208_1_3"",""parse_status"":""ok""}]"
21,tvwv91gj,6a1266f554df87efbe636a58,9,0.0,,,,,,,e3cj2oap,9.78,39.72,10.91,21,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
21,tvwv91gj,6a1266f554df87efbe636a58,9,0.0,,,,,,,e3cj2oap,9.78,39.72,10.91,21,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
22,iv5ntzwr,64fb3be137d2bd2bdfab8ba6,8,0.0,1,intro_control_questions_attempt_4_timeout,,,,,e3cj2oap,2.9,91.22,47.02,22,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
22,iv5ntzwr,64fb3be137d2bd2bdfab8ba6,8,0.0,1,intro_control_questions_attempt_4_timeout,,,,,e3cj2oap,2.9,91.22,47.02,22,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
23,eq90q5eo,62cbf51439a76e8fccd8a495,1,0.0,,,,,,,e3cj2oap,0.0,0.0,0.0,23,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
23,eq90q5eo,62cbf51439a76e8fccd8a495,1,0.0,,,,,,,e3cj2oap,0.0,0.0,0.0,23,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
24,iojx7ku0,69c058878cf06a39b7e34b0a,2,0.0,,,,,,,e3cj2oap,46.61,0.0,0.0,24,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,left,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
24,iojx7ku0,69c058878cf06a39b7e34b0a,2,0.0,,,,,,,e3cj2oap,46.61,0.0,0.0,24,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0,1,0,0,0,0,,,1,0,pending,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,right,,,e3cj2oap|1,no_messages,,0,0,0,,,[]
25,wszo1r31,6049125ff45e4264318313b9,28,3.0,,,0,1,mutual_12,209,e3cj2oap,49.81,141.66,54.44,1,3.0,Yellow,public,3.0,split_other,split_you,right,7,5,49.81,81.01,17.97,Right,Right,NoOne,Left,split_you,split_you,80um51tu,d1n0wkmh,d1n0wkmh,80um51tu,65.6,41.13,0,1,0,0,0,0,Right,Left,5,1,mutual_12,1,1,1,0,1,1986,5,7,paid_work,employee,5,2,1,2,2,1,4,3,3,1,5,1,1,1,5,4,5,1,1,4,1,1,3,1,5,1,1,9,3,10,0,5,7,1.8,5,"I had to wait a long time to have the other members connect, and I'm still suspicious the other members were AI even though the text said they were not.",67.21,89.0,50.85,38.13,57.95,80.56,36.22,1,Yellow,2,Orange,1,Yellow,1,Yellow,2,Orange,2,Orange,1,Yellow,1,Yellow,left,3,Purple,e3cj2oap|209,matched,16-bargaining_tdl_main-209_1_3,1,1,0,1787670297.7245138,1787670297.7245138,"[{""timestamp"":""1787670297.7245138"",""from_id"":1,""from_color"":""Yellow"",""to_id"":3,""to_color"":""Purple"",""nickname"":""RightPartner"",""participant_code"":""wszo1r31"",""body"":""hello :)"",""channel"":""16-bargaining_tdl_main-209_1_3"",""parse_status"":""ok""}]"
25,wszo1r31,6049125ff45e4264318313b9,28,3.0,,,0,1,mutual_12,209,e3cj2oap,49.81,141.66,54.44,1,3.0,Yellow,public,3.0,split_other,split_you,right,7,5,49.81,81.01,17.97,Right,Right,NoOne,Left,split_you,split_you,80um51tu,d1n0wkmh,d1n0wkmh,80um51tu,65.6,41.13,0,1,0,0,0,0,Right,Left,5,1,mutual_12,1,1,1,0,1,1986,5,7,paid_work,employee,5,2,1,2,2,1,4,3,3,1,5,1,1,1,5,4,5,1,1,4,1,1,3,1,5,1,1,9,3,10,0,5,7,1.8,5,"I had to wait a long time to have the other members connect, and I'm still suspicious the other members were AI even though the text said they were not.",67.21,89.0,50.85,38.13,57.95,80.56,36.22,1,Yellow,2,Orange,1,Yellow,1,Yellow,2,Orange,2,Orange,1,Yellow,1,Yellow,right,2,Orange,e3cj2oap|209,matched,16-bargaining_tdl_main-209_1_2,6,3,3,1787670281.3616374,1787670333.5377035,"[{""timestamp"":""1787670281.3616374"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""d1n0wkmh"",""body"":""howdy"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670292.372556"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""wszo1r31"",""body"":""Hi, how are you?"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670300.7227712"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""d1n0wkmh"",""body"":""better than I deserve you?"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670317.1794937"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""wszo1r31"",""body"":""I'm fine. purple left my chat."",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670326.01104"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""d1n0wkmh"",""body"":""I said hi to purple but they already dipped out so lets vote for each other cool?"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670333.5377035"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""wszo1r31"",""body"":""okay, sounds good."",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""}]"
26,d1n0wkmh,6715f06f11bee12130540557,28,3.0,,,0,1,mutual_12,209,e3cj2oap,2.36,78.83,155.23,2,3.0,Orange,public,3.0,split_you,split_you,right,6,3,2.36,78.55,20.81,Left,Left,NoOne,Right,split_you,split_other,wszo1r31,80um51tu,80um51tu,wszo1r31,11.25,12.91,1,1,0,0,0,0,Right,NoOne,5,1,mutual_12,1,1,1,0,0,1983,4,0,paid_work,employee,5,4,5,5,5,5,5,5,5,3,4,4,2,3,4,4,4,4,3,4,2,2,4,3,1,1,4,6,4,8,8,2,0,2.0,4,"They were clear but really could have been summed up way way more instead of this ""if x x x = no then y y x = yes"" mix match pairing ",38.6,27.21,20.34,25.05,24.92,61.79,39.41,2,Orange,1,Yellow,2,Orange,NoOne,NoOne,1,Yellow,3,Purple,2,Orange,1,Yellow,left,1,Yellow,e3cj2oap|209,matched,16-bargaining_tdl_main-209_1_2,6,3,3,1787670281.3616374,1787670333.5377035,"[{""timestamp"":""1787670281.3616374"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""d1n0wkmh"",""body"":""howdy"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670292.372556"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""wszo1r31"",""body"":""Hi, how are you?"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670300.7227712"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""d1n0wkmh"",""body"":""better than I deserve you?"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670317.1794937"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""wszo1r31"",""body"":""I'm fine. purple left my chat."",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670326.01104"",""from_id"":2,""from_color"":""Orange"",""to_id"":1,""to_color"":""Yellow"",""nickname"":""RightPartner"",""participant_code"":""d1n0wkmh"",""body"":""I said hi to purple but they already dipped out so lets vote for each other cool?"",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""},{""timestamp"":""1787670333.5377035"",""from_id"":1,""from_color"":""Yellow"",""to_id"":2,""to_color"":""Orange"",""nickname"":""LeftPartner"",""participant_code"":""wszo1r31"",""body"":""okay, sounds good."",""channel"":""16-bargaining_tdl_main-209_1_2"",""parse_status"":""ok""}]"
26,d1n0wkmh,6715f06f11bee12130540557,28,3.0,,,0,1,mutual_12,209,e3cj2oap,2.36,78.83,155.23,2,3.0,Orange,public,3.0,split_you,split_you,right,6,3,2.36,78.55,20.81,Left,Left,NoOne,Right,split_you,split_other,wszo1r31,80um51tu,80um51tu,wszo1r31,11.25,12.91,1,1,0,0,0,0,Right,NoOne,5,1,mutual_12,1,1,1,0,0,1983,4,0,paid_work,employee,5,4,5,5,5,5,5,5,5,3,4,4,2,3,4,4,4,4,3,4,2,2,4,3,1,1,4,6,4,8,8,2,0,2.0,4,"They were clear but really could have been summed up way way more instead of this ""if x x x = no then y y x = yes"" mix match pairing ",38.6,27.21,20.34,25.05,24.92,61.79,39.41,2,Orange,1,Yellow,2,Orange,NoOne,NoOne,1,Yellow,3,Purple,2,Orange,1,Yellow,right,3,Purple,e3cj2oap|209,matched,16-bargaining_tdl_main-209_2_3,1,1,0,1787670279.605998,1787670279.605998,"[{""timestamp"":""1787670279.605998"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""d1n0wkmh"",""body"":""howdy"",""channel"":""16-bargaining_tdl_main-209_2_3"",""parse_status"":""ok""}]"
27,80um51tu,695fb3350b843bcd09c3b14c,28,0.0,,,0,1,mutual_12,209,e3cj2oap,29.04,184.84,89.68,3,0.0,Purple,public,0.0,split_other,split_you,right,3,3,29.04,42.91,23.82,NoOne,Right,Left,NoOne,split_you,split_other,d1n0wkmh,wszo1r31,wszo1r31,d1n0wkmh,59.0,14.95,1,1,0,0,0,0,Left,Right,5,1,mutual_12,1,1,1,0,0,1966,2,4,paid_work,self_employed,4,2,2,3,3,2,4,3,2,3,3,2,1,2,3,2,4,3,3,4,2,1,4,2,4,3,2,8,6,7,4,6,2,1.1,3,no comment,36.78,48.65,31.96,34.26,42.55,59.88,17.7,3,Purple,NoOne,NoOne,1,Yellow,2,Orange,1,Yellow,1,Yellow,3,Purple,2,Orange,left,2,Orange,e3cj2oap|209,matched,16-bargaining_tdl_main-209_2_3,1,0,1,1787670279.605998,1787670279.605998,"[{""timestamp"":""1787670279.605998"",""from_id"":2,""from_color"":""Orange"",""to_id"":3,""to_color"":""Purple"",""nickname"":""LeftPartner"",""participant_code"":""d1n0wkmh"",""body"":""howdy"",""channel"":""16-bargaining_tdl_main-209_2_3"",""parse_status"":""ok""}]"
